[Fri Mar 09 13:27:44.002354 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.070759 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.070771 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.134797 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.134811 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.189030 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.189044 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.241754 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.241768 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.302572 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.302586 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.358327 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.358340 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.421482 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.421496 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.484082 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.484093 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.541917 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.541930 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.603310 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.603324 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.659231 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.659243 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.719556 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.719567 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.774028 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.774040 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.837761 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.837774 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.892206 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.892220 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.950315 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:44.950330 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.000476 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.000489 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.049645 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.049658 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.099746 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.099757 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.149590 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.149604 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.199474 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.199486 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.249544 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.249559 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.300089 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.300104 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.351341 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.351353 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.403728 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.403741 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.456647 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.456669 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.509268 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
